x1,y1,x2,y2,selectivity
'ozcnsrcm','ECONOMY POLISHED TIN','xqmzo','ECONOMY POLISHED TIN',0.00234000000000000000
'rcvdh','ECONOMY BURNISHED TIN','zwe','ECONOMY BURNISHED TIN',0.00175000000000000000
'ahkt','LARGE BURNISHED COPPER','yrqle','LARGE BURNISHED COPPER',0.00668500000000000000
'h','MEDIUM BRUSHED NICKEL','pytzkkxf','MEDIUM BRUSHED NICKEL',0.00230500000000000000
'gir','LARGE POLISHED BRASS','spp','LARGE POLISHED BRASS',0.00358500000000000000
'rcvnhyhg','ECONOMY BRUSHED TIN','worwxx','ECONOMY BRUSHED TIN',0.00165500000000000000
'puftw','MEDIUM BURNISHED COPPER','vbbyppdcsy','MEDIUM BURNISHED COPPER',0.00156500000000000000
'gfqe','SMALL ANODIZED COPPER','vbevwzham','SMALL ANODIZED COPPER',0.00418000000000000000
'eawagnxqj','ECONOMY ANODIZED NICKEL','pjetti','ECONOMY ANODIZED NICKEL',0.00280500000000000000
'my','SMALL PLATED COPPER','yxjnsu','SMALL PLATED COPPER',0.00265500000000000000
'dgmrx','SMALL POLISHED BRASS','uaxnv','SMALL POLISHED BRASS',0.00451000000000000000
'bcnvrrsb','SMALL POLISHED NICKEL','v','SMALL POLISHED NICKEL',0.00640000000000000000
'mfciyz','ECONOMY ANODIZED TIN','uwcr','ECONOMY ANODIZED TIN',0.00289000000000000000
'emmmy','PROMO POLISHED STEEL','prqpjmkxr','PROMO POLISHED STEEL',0.00315500000000000000
'hiya','MEDIUM BURNISHED STEEL','slujo','MEDIUM BURNISHED STEEL',0.00320000000000000000
'bjnsnwf','LARGE BURNISHED TIN','ebnyyfnqk','LARGE BURNISHED TIN',0.00142000000000000000
'br','STANDARD ANODIZED TIN','g','STANDARD ANODIZED TIN',0.00153500000000000000
'dyfg','LARGE BURNISHED STEEL','sshkrpz','LARGE BURNISHED STEEL',0.00392500000000000000
'cskthcshe','ECONOMY BRUSHED NICKEL','iwa','ECONOMY BRUSHED NICKEL',0.00125000000000000000
'dxfdojhib','STANDARD POLISHED NICKEL','sekzj','STANDARD POLISHED NICKEL',0.00366000000000000000
'bochituxa','ECONOMY POLISHED NICKEL','glwyghuwr','ECONOMY POLISHED NICKEL',0.00162500000000000000
'd','SMALL BRUSHED STEEL','ncyoe','SMALL BRUSHED STEEL',0.00253500000000000000
'ahgsimkqr','ECONOMY POLISHED COPPER','vtrm','ECONOMY POLISHED COPPER',0.00648000000000000000
'adwv','MEDIUM BRUSHED BRASS','qsxt','MEDIUM BRUSHED BRASS',0.00510500000000000000
'dxvod','LARGE POLISHED TIN','lje','LARGE POLISHED TIN',0.00143500000000000000
'a','MEDIUM POLISHED BRASS','oygs','MEDIUM POLISHED BRASS',0.00444000000000000000
'pktf','ECONOMY POLISHED TIN','vz','ECONOMY POLISHED TIN',0.00188000000000000000
'k','STANDARD BRUSHED BRASS','z','STANDARD BRUSHED BRASS',0.00380500000000000000
'elm','PROMO BURNISHED COPPER','vuorl','PROMO BURNISHED COPPER',0.00455500000000000000
'biphpacuhe','PROMO ANODIZED TIN','pgrpkirn','PROMO ANODIZED TIN',0.00442500000000000000
'pnhfk','PROMO POLISHED NICKEL','tmvyyllzet','PROMO POLISHED NICKEL',0.00148000000000000000
'dztyqh','MEDIUM BURNISHED BRASS','lrujw','MEDIUM BURNISHED BRASS',0.00156000000000000000
'ayr','STANDARD ANODIZED COPPER','pkc','STANDARD ANODIZED COPPER',0.00471500000000000000
'ldcytnnm','ECONOMY BURNISHED BRASS','vcqidg','ECONOMY BURNISHED BRASS',0.00328000000000000000
'hepo','LARGE BRUSHED TIN','s','LARGE BRUSHED TIN',0.00275000000000000000
'jnbilb','ECONOMY BURNISHED STEEL','ok','ECONOMY BURNISHED STEEL',0.00129500000000000000
'lwsc','SMALL BRUSHED STEEL','zkthwz','SMALL BRUSHED STEEL',0.00318500000000000000
'ounknmedih','MEDIUM ANODIZED BRASS','y','MEDIUM ANODIZED BRASS',0.00224000000000000000
'dkdikxv','ECONOMY POLISHED NICKEL','wpgawuz','ECONOMY POLISHED NICKEL',0.00474500000000000000
'g','STANDARD POLISHED TIN','ttdt','STANDARD POLISHED TIN',0.00416000000000000000
'ebl','STANDARD PLATED TIN','mpv','STANDARD PLATED TIN',0.00222500000000000000
'c','ECONOMY PLATED COPPER','qfhietjgwp','ECONOMY PLATED COPPER',0.00414000000000000000
'cfigex','STANDARD PLATED STEEL','g','STANDARD PLATED STEEL',0.00123500000000000000
'fmgo','LARGE POLISHED COPPER','wunlqvbxdd','LARGE POLISHED COPPER',0.00483500000000000000
'g','LARGE BRUSHED NICKEL','ocdnkkcny','LARGE BRUSHED NICKEL',0.00189500000000000000
'hmcuqiw','SMALL BRUSHED TIN','mcjdjwe','SMALL BRUSHED TIN',0.00104000000000000000
'bmzzjm','SMALL ANODIZED NICKEL','vzp','SMALL ANODIZED NICKEL',0.00570000000000000000
'fcoo','SMALL BURNISHED NICKEL','w','SMALL BURNISHED NICKEL',0.00456000000000000000
'rhpg','MEDIUM BURNISHED COPPER','xmckyibmaq','MEDIUM BURNISHED COPPER',0.00166000000000000000
'fki','PROMO ANODIZED BRASS','lyjbfcrg','PROMO ANODIZED BRASS',0.00144000000000000000
'errwh','MEDIUM POLISHED COPPER','uloss','MEDIUM POLISHED COPPER',0.00464500000000000000
'danzimw','STANDARD PLATED COPPER','qmxg','STANDARD PLATED COPPER',0.00339000000000000000
'dvf','MEDIUM BRUSHED COPPER','nyhjxe','MEDIUM BRUSHED COPPER',0.00235000000000000000
'eorcqzdh','PROMO POLISHED STEEL','onsyyvnjh','PROMO POLISHED STEEL',0.00247000000000000000
'eyfokiw','PROMO BURNISHED TIN','zjptpijkvp','PROMO BURNISHED TIN',0.00487000000000000000
'abbsd','MEDIUM BURNISHED TIN','mtrpets','MEDIUM BURNISHED TIN',0.00390500000000000000
'mzdv','STANDARD ANODIZED STEEL','qnjfonhd','STANDARD ANODIZED STEEL',0.00105000000000000000
'fgxdw','PROMO POLISHED STEEL','j','PROMO POLISHED STEEL',0.00101500000000000000
'kgqfzshp','LARGE POLISHED COPPER','tnclthqu','LARGE POLISHED COPPER',0.00366500000000000000
'bgtagiuv','SMALL PLATED TIN','gdilvoxny','SMALL PLATED TIN',0.00188000000000000000
'mnk','STANDARD PLATED STEEL','vosb','STANDARD PLATED STEEL',0.00272000000000000000
'aobfjjzun','STANDARD BURNISHED NICKEL','mri','STANDARD BURNISHED NICKEL',0.00397500000000000000
'ahpogtbt','PROMO BURNISHED BRASS','gjdnsdbyx','PROMO BURNISHED BRASS',0.00230000000000000000
'ejqxdif','LARGE PLATED TIN','pwwbrad','LARGE PLATED TIN',0.00302500000000000000
'hpo','STANDARD PLATED COPPER','tmytnmu','STANDARD PLATED COPPER',0.00354000000000000000
'avjjviidqi','LARGE BRUSHED COPPER','redslyxkfp','LARGE BRUSHED COPPER',0.00464500000000000000
'hucd','PROMO BURNISHED COPPER','uak','PROMO BURNISHED COPPER',0.00365500000000000000
'bcyoxg','SMALL BURNISHED TIN','gfhkadxdns','SMALL BURNISHED TIN',0.00198500000000000000
'aepwvbsg','MEDIUM POLISHED TIN','sh','MEDIUM POLISHED TIN',0.00567000000000000000
'byssu','PROMO BURNISHED BRASS','q','PROMO BURNISHED BRASS',0.00384000000000000000
'o','STANDARD BURNISHED NICKEL','wjehylm','STANDARD BURNISHED NICKEL',0.00255000000000000000
'fobjkdw','STANDARD BURNISHED COPPER','ssdpxqv','STANDARD BURNISHED COPPER',0.00392000000000000000
'oi','PROMO PLATED NICKEL','tpwwvhz','PROMO PLATED NICKEL',0.00202500000000000000
'arrdfpvfw','PROMO PLATED STEEL','hb','PROMO PLATED STEEL',0.00220500000000000000
'fxw','ECONOMY POLISHED NICKEL','ulkwhuimu','ECONOMY POLISHED NICKEL',0.00410500000000000000
'aki','LARGE PLATED STEEL','yaxvb','LARGE PLATED STEEL',0.00709000000000000000
'aqw','LARGE PLATED NICKEL','vfugbcrbc','LARGE PLATED NICKEL',0.00626500000000000000
'nkqelwn','STANDARD PLATED STEEL','veh','STANDARD PLATED STEEL',0.00246000000000000000
'pzz','SMALL ANODIZED COPPER','urmsqi','SMALL ANODIZED COPPER',0.00139000000000000000
'bsn','LARGE POLISHED BRASS','ntkdebb','LARGE POLISHED BRASS',0.00323500000000000000
'akyllyq','LARGE BRUSHED NICKEL','cxhr','LARGE BRUSHED NICKEL',0.00148500000000000000
'jhuna','PROMO ANODIZED STEEL','so','PROMO ANODIZED STEEL',0.00278000000000000000
'ftzx','SMALL PLATED COPPER','seem','SMALL PLATED COPPER',0.00343000000000000000
'ejzexfj','LARGE ANODIZED STEEL','th','LARGE ANODIZED STEEL',0.00407000000000000000
'jcp','SMALL BRUSHED TIN','oz','SMALL BRUSHED TIN',0.00156000000000000000
'hukfnrla','ECONOMY PLATED TIN','pta','ECONOMY PLATED TIN',0.00232500000000000000
'ipwxqm','LARGE ANODIZED BRASS','px','LARGE ANODIZED BRASS',0.00231000000000000000
'a','PROMO POLISHED TIN','gyvxzszwgf','PROMO POLISHED TIN',0.00253000000000000000
'siwb','ECONOMY BURNISHED COPPER','zfldkqwis','ECONOMY BURNISHED COPPER',0.00101500000000000000
'dyx','STANDARD BRUSHED STEEL','utzkdvj','STANDARD BRUSHED STEEL',0.00437500000000000000
'qwkqwnad','STANDARD PLATED COPPER','wyrprr','STANDARD PLATED COPPER',0.00181000000000000000
'hedkpja','ECONOMY BRUSHED COPPER','rbgtzeb','ECONOMY BRUSHED COPPER',0.00263500000000000000
'bjq','ECONOMY PLATED TIN','wum','ECONOMY PLATED TIN',0.00624000000000000000
'kehmq','MEDIUM ANODIZED BRASS','skobajvbvf','MEDIUM ANODIZED BRASS',0.00278500000000000000
'cml','LARGE ANODIZED STEEL','zvncfn','LARGE ANODIZED STEEL',0.00543500000000000000
'lfdzy','STANDARD BURNISHED TIN','xpzv','STANDARD BURNISHED TIN',0.00350000000000000000
'qi','ECONOMY POLISHED BRASS','xlqgws','ECONOMY POLISHED BRASS',0.00164000000000000000
'dolmyikf','PROMO ANODIZED COPPER','sa','PROMO ANODIZED COPPER',0.00358500000000000000
'azmlixr','STANDARD BRUSHED STEEL','nrwgq','STANDARD BRUSHED STEEL',0.00377500000000000000
'j','ECONOMY BURNISHED COPPER','stiuyp','ECONOMY BURNISHED COPPER',0.00318500000000000000
'avtnuy','MEDIUM BURNISHED NICKEL','nnt','MEDIUM BURNISHED NICKEL',0.00388000000000000000
'gfsfvpnua','MEDIUM BRUSHED TIN','yahghoin','MEDIUM BRUSHED TIN',0.00414500000000000000
'qs','STANDARD BURNISHED COPPER','uqelmtwrtu','STANDARD BURNISHED COPPER',0.00147500000000000000
'albhn','PROMO BURNISHED TIN','dhupoxj','PROMO BURNISHED TIN',0.00175000000000000000
'axfvf','PROMO ANODIZED TIN','dngdbkflbi','PROMO ANODIZED TIN',0.00160000000000000000
'cunhwrky','MEDIUM POLISHED NICKEL','ifh','MEDIUM POLISHED NICKEL',0.00104000000000000000
'abrfbpm','MEDIUM BRUSHED BRASS','jzeybsqt','MEDIUM BRUSHED BRASS',0.00294000000000000000
'oukjfwm','MEDIUM PLATED BRASS','wefbg','MEDIUM PLATED BRASS',0.00210000000000000000
'ems','ECONOMY ANODIZED BRASS','yaghr','ECONOMY ANODIZED BRASS',0.00454000000000000000
'awhy','LARGE POLISHED NICKEL','gj','LARGE POLISHED NICKEL',0.00188500000000000000
'bjzjyzzm','MEDIUM POLISHED STEEL','mios','MEDIUM POLISHED STEEL',0.00345000000000000000
'anm','STANDARD PLATED TIN','zdw','STANDARD PLATED TIN',0.00678000000000000000
'ofzq','SMALL ANODIZED STEEL','tpuqxnd','SMALL ANODIZED STEEL',0.00220500000000000000
'lzymnztoc','ECONOMY BURNISHED COPPER','sit','ECONOMY BURNISHED COPPER',0.00213500000000000000
'jhts','MEDIUM BURNISHED COPPER','ycbmwm','MEDIUM BURNISHED COPPER',0.00411500000000000000
'kebevda','LARGE BURNISHED BRASS','n','LARGE BURNISHED BRASS',0.00118000000000000000
'lbrxeefwms','MEDIUM ANODIZED STEEL','xrmobvhndp','MEDIUM ANODIZED STEEL',0.00352500000000000000
'rtggl','MEDIUM BURNISHED STEEL','zrpkvvzufk','MEDIUM BURNISHED STEEL',0.00134000000000000000
'r','LARGE BRUSHED BRASS','yq','LARGE BRUSHED BRASS',0.00162000000000000000
'i','MEDIUM BRUSHED COPPER','qk','MEDIUM BRUSHED COPPER',0.00240000000000000000
'nymetszh','STANDARD ANODIZED TIN','ve','STANDARD ANODIZED TIN',0.00241000000000000000
'feiufndykr','ECONOMY ANODIZED STEEL','zclacrcg','ECONOMY ANODIZED STEEL',0.00515000000000000000
'n','SMALL ANODIZED BRASS','rplnuih','SMALL ANODIZED BRASS',0.00140500000000000000
'fyngzzmt','STANDARD PLATED TIN','qelnywxuxm','STANDARD PLATED TIN',0.00293000000000000000
'qeejs','LARGE PLATED STEEL','yeogrizku','LARGE PLATED STEEL',0.00177000000000000000
'dpe','STANDARD BRUSHED TIN','iygxromm','STANDARD BRUSHED TIN',0.00113000000000000000
'aieaye','ECONOMY POLISHED COPPER','vnyxoluhp','ECONOMY POLISHED COPPER',0.00648000000000000000
'reaqj','MEDIUM BRUSHED NICKEL','ww','MEDIUM BRUSHED NICKEL',0.00162500000000000000
'jsvotlnbvk','PROMO POLISHED COPPER','uaze','PROMO POLISHED COPPER',0.00347000000000000000
'ajykj','PROMO BRUSHED NICKEL','wgsrulxqs','PROMO BRUSHED NICKEL',0.00641000000000000000
'jsrcfzz','PROMO BURNISHED TIN','vun','PROMO BURNISHED TIN',0.00374000000000000000
'ebpcrwcwd','LARGE ANODIZED NICKEL','smgdclblv','LARGE ANODIZED NICKEL',0.00387500000000000000
'e','STANDARD PLATED BRASS','myrctzqgag','STANDARD PLATED BRASS',0.00230000000000000000
'ljbzylpv','SMALL BRUSHED COPPER','sar','SMALL BRUSHED COPPER',0.00209500000000000000
'istr','SMALL BRUSHED TIN','ouwszaifqz','SMALL BRUSHED TIN',0.00166500000000000000
'gy','MEDIUM BURNISHED STEEL','mkn','MEDIUM BURNISHED STEEL',0.00136000000000000000
'bio','SMALL POLISHED STEEL','h','SMALL POLISHED STEEL',0.00217500000000000000
'kpqgw','STANDARD BRUSHED TIN','uemdlh','STANDARD BRUSHED TIN',0.00356500000000000000
'mdyy','MEDIUM ANODIZED TIN','xkfrkgufx','MEDIUM ANODIZED TIN',0.00328000000000000000
'eptoua','SMALL PLATED NICKEL','u','SMALL PLATED NICKEL',0.00440000000000000000
'kjmollmaty','LARGE ANODIZED STEEL','rghzsd','LARGE ANODIZED STEEL',0.00203500000000000000
'kghy','SMALL PLATED COPPER','uqlojnrpzs','SMALL PLATED COPPER',0.00364500000000000000
'nbrjlm','STANDARD BURNISHED TIN','zwxd','STANDARD BURNISHED TIN',0.00273000000000000000
'ahaqqdh','STANDARD POLISHED NICKEL','s','STANDARD POLISHED NICKEL',0.00534000000000000000
'j','STANDARD BURNISHED COPPER','wujo','STANDARD BURNISHED COPPER',0.00375000000000000000
'apc','STANDARD POLISHED STEEL','t','STANDARD POLISHED STEEL',0.00594500000000000000
'bggtbbx','LARGE PLATED STEEL','irqyw','LARGE PLATED STEEL',0.00261500000000000000
'lflrq','SMALL POLISHED TIN','rdagimide','SMALL POLISHED TIN',0.00187500000000000000
'rbsndciid','MEDIUM PLATED TIN','znf','MEDIUM PLATED TIN',0.00163500000000000000
'koxewqxgp','ECONOMY ANODIZED COPPER','pd','ECONOMY ANODIZED COPPER',0.00158000000000000000
'njdkpashk','SMALL BRUSHED NICKEL','yekqult','SMALL BRUSHED NICKEL',0.00265500000000000000
'mzfb','PROMO PLATED NICKEL','ryuph','PROMO PLATED NICKEL',0.00135000000000000000
'obaci','LARGE BURNISHED STEEL','wcgtah','LARGE BURNISHED STEEL',0.00208000000000000000
'hfshr','MEDIUM PLATED TIN','ok','MEDIUM PLATED TIN',0.00152000000000000000
'gvvqwkru','SMALL POLISHED COPPER','wtyn','SMALL POLISHED COPPER',0.00410000000000000000
'dajicse','LARGE PLATED NICKEL','qutycqvw','LARGE PLATED NICKEL',0.00357000000000000000
'hx','SMALL BURNISHED TIN','punyxmsoiy','SMALL BURNISHED TIN',0.00235500000000000000
'lx','PROMO BRUSHED BRASS','oxy','PROMO BRUSHED BRASS',0.00102000000000000000
'bkwhduokuj','PROMO ANODIZED COPPER','mzcfimsj','PROMO ANODIZED COPPER',0.00357500000000000000
'hgdlxnjw','STANDARD BURNISHED COPPER','ub','STANDARD BURNISHED COPPER',0.00373500000000000000
'bqmdtrc','SMALL BURNISHED COPPER','fwbvhzoi','SMALL BURNISHED COPPER',0.00156000000000000000
'dofzm','SMALL ANODIZED COPPER','tsa','SMALL ANODIZED COPPER',0.00459000000000000000
'df','ECONOMY ANODIZED BRASS','wkws','ECONOMY ANODIZED BRASS',0.00473000000000000000
'dabhejv','ECONOMY BURNISHED STEEL','uc','ECONOMY BURNISHED STEEL',0.00495500000000000000
'issah','ECONOMY PLATED BRASS','raaqsne','ECONOMY PLATED BRASS',0.00218500000000000000
'iecrkrtpk','MEDIUM BURNISHED TIN','owbyqyolne','MEDIUM BURNISHED TIN',0.00153500000000000000
'auskn','MEDIUM POLISHED NICKEL','f','MEDIUM POLISHED NICKEL',0.00164500000000000000
'bpra','SMALL BRUSHED BRASS','ltljhnidw','SMALL BRUSHED BRASS',0.00258000000000000000
'bi','PROMO POLISHED COPPER','mkfy','PROMO POLISHED COPPER',0.00347000000000000000
'rdocujmtgz','LARGE PLATED TIN','tb','LARGE PLATED TIN',0.00104000000000000000
'cmux','MEDIUM BRUSHED COPPER','v','MEDIUM BRUSHED COPPER',0.00514500000000000000
'npccb','LARGE POLISHED TIN','zlcyrmrb','LARGE POLISHED TIN',0.00227000000000000000
'gpz','LARGE POLISHED NICKEL','rjwi','LARGE POLISHED NICKEL',0.00283000000000000000
'racewmpssl','MEDIUM PLATED COPPER','xcorgmybez','MEDIUM PLATED COPPER',0.00151500000000000000
'bldvpqbh','STANDARD POLISHED NICKEL','xapnas','STANDARD POLISHED NICKEL',0.00597500000000000000
'rhmj','LARGE BURNISHED BRASS','ujlbe','LARGE BURNISHED BRASS',0.00143000000000000000
'p','LARGE POLISHED TIN','xs','LARGE POLISHED TIN',0.00202000000000000000
'izywrfblex','PROMO POLISHED COPPER','njpmkhbnej','PROMO POLISHED COPPER',0.00126000000000000000
'd','SMALL PLATED TIN','xcna','SMALL PLATED TIN',0.00502000000000000000
'lxu','SMALL ANODIZED STEEL','yjxlng','SMALL ANODIZED STEEL',0.00321500000000000000
'lvq','MEDIUM PLATED TIN','srbefmgvcl','MEDIUM PLATED TIN',0.00257500000000000000
'jwr','LARGE ANODIZED BRASS','ojzpdakz','LARGE ANODIZED BRASS',0.00126000000000000000
'jmmft','MEDIUM POLISHED BRASS','ul','MEDIUM POLISHED BRASS',0.00349000000000000000
'mtwxlserjc','PROMO BRUSHED TIN','zfsgvh','PROMO BRUSHED TIN',0.00251500000000000000
'ajkptgxers','ECONOMY BRUSHED NICKEL','wrlwgkrr','ECONOMY BRUSHED NICKEL',0.00636500000000000000
'gve','LARGE PLATED BRASS','ue','LARGE PLATED BRASS',0.00396500000000000000
'eda','SMALL POLISHED TIN','lwke','SMALL POLISHED TIN',0.00160000000000000000
'ohff','SMALL ANODIZED TIN','yyqpnbjxah','SMALL ANODIZED TIN',0.00256500000000000000
'kkk','SMALL ANODIZED TIN','ywnwzkj','SMALL ANODIZED TIN',0.00385000000000000000
'hk','LARGE PLATED NICKEL','sszmpuz','LARGE PLATED NICKEL',0.00363000000000000000
'qghx','MEDIUM POLISHED TIN','w','MEDIUM POLISHED TIN',0.00138000000000000000
'k','SMALL ANODIZED STEEL','npl','SMALL ANODIZED STEEL',0.00124500000000000000
'jqw','STANDARD BRUSHED NICKEL','zppn','STANDARD BRUSHED NICKEL',0.00365500000000000000
'jokez','SMALL BURNISHED TIN','saz','SMALL BURNISHED TIN',0.00281500000000000000
'bmxqxnkhl','MEDIUM BRUSHED STEEL','rphaexztd','MEDIUM BRUSHED STEEL',0.00431500000000000000
'qsqf','STANDARD POLISHED STEEL','yconxmhoo','STANDARD POLISHED STEEL',0.00160500000000000000
'flri','SMALL POLISHED NICKEL','nzafdw','SMALL POLISHED NICKEL',0.00231000000000000000
'ei','LARGE BURNISHED STEEL','zwwtlj','LARGE BURNISHED STEEL',0.00456500000000000000
'dloe','LARGE ANODIZED NICKEL','wewmadfip','LARGE ANODIZED NICKEL',0.00462500000000000000
'lobsuzvx','SMALL POLISHED STEEL','vodgzee','SMALL POLISHED STEEL',0.00288500000000000000
'kfsnhur','STANDARD BURNISHED BRASS','wxumvcc','STANDARD BURNISHED BRASS',0.00389000000000000000
'brfnrhwx','SMALL ANODIZED STEEL','itdrbll','SMALL ANODIZED STEEL',0.00205000000000000000
'kuusjmfide','ECONOMY POLISHED STEEL','ntk','ECONOMY POLISHED STEEL',0.00118000000000000000
'jqvadt','SMALL BRUSHED NICKEL','mmctg','SMALL BRUSHED NICKEL',0.00106000000000000000
'bufscgwc','STANDARD BURNISHED NICKEL','psreuzxdmx','STANDARD BURNISHED NICKEL',0.00414000000000000000
'btqgoxkvxm','STANDARD ANODIZED TIN','ndofneqi','STANDARD ANODIZED TIN',0.00335500000000000000
'lijre','MEDIUM POLISHED BRASS','uas','MEDIUM POLISHED BRASS',0.00306500000000000000
'fvoabljgvm','STANDARD BURNISHED STEEL','rkk','STANDARD BURNISHED STEEL',0.00322500000000000000
'bo','MEDIUM PLATED STEEL','uupvfodq','MEDIUM PLATED STEEL',0.00574500000000000000
'eaxlozh','PROMO ANODIZED TIN','pz','PROMO ANODIZED TIN',0.00302000000000000000
'asapdsqiqk','PROMO BRUSHED STEEL','wbv','PROMO BRUSHED STEEL',0.00615000000000000000
'rrsp','PROMO BURNISHED STEEL','wdfrun','PROMO BURNISHED STEEL',0.00108000000000000000
'mtesi','SMALL PLATED STEEL','tnfwk','SMALL PLATED STEEL',0.00213000000000000000
'aen','PROMO BRUSHED TIN','hzooianr','PROMO BRUSHED TIN',0.00261500000000000000
'mnxdzjt','STANDARD PLATED NICKEL','syagpuxvv','STANDARD PLATED NICKEL',0.00202000000000000000
'boqq','LARGE BRUSHED BRASS','wedopipwwa','LARGE BRUSHED BRASS',0.00557000000000000000
'bjqcqj','MEDIUM ANODIZED BRASS','qzytsur','MEDIUM ANODIZED BRASS',0.00446500000000000000
'i','ECONOMY POLISHED TIN','zyjhscj','ECONOMY POLISHED TIN',0.00394000000000000000
'dld','SMALL ANODIZED BRASS','vfsrudgi','SMALL ANODIZED BRASS',0.00462500000000000000
'bdgbtz','MEDIUM ANODIZED STEEL','rp','MEDIUM ANODIZED STEEL',0.00499500000000000000
'hspbhiwkgu','STANDARD PLATED BRASS','vxehgn','STANDARD PLATED BRASS',0.00396000000000000000
'f','PROMO PLATED TIN','xndntlz','PROMO PLATED TIN',0.00475000000000000000
'odijflqdd','SMALL BRUSHED STEEL','udgv','SMALL BRUSHED STEEL',0.00224000000000000000
'ad','STANDARD ANODIZED COPPER','vjcyaydbvs','STANDARD ANODIZED COPPER',0.00671000000000000000
'hlgjhfjx','LARGE POLISHED TIN','ppefhlsx','LARGE POLISHED TIN',0.00219000000000000000
'bhk','SMALL ANODIZED NICKEL','jvac','SMALL ANODIZED NICKEL',0.00233000000000000000
'm','MEDIUM PLATED NICKEL','rzhqrnv','MEDIUM PLATED NICKEL',0.00191000000000000000
'aegxsttdn','ECONOMY PLATED BRASS','eljmtqksv','ECONOMY PLATED BRASS',0.00198500000000000000
'dkufgsd','ECONOMY PLATED BRASS','jr','ECONOMY PLATED BRASS',0.00120000000000000000
'kx','PROMO PLATED NICKEL','rylrm','PROMO PLATED NICKEL',0.00246500000000000000
'bxif','STANDARD BURNISHED BRASS','sivgh','STANDARD BURNISHED BRASS',0.00465500000000000000
'dehy','ECONOMY BURNISHED STEEL','qjvorfngve','ECONOMY BURNISHED STEEL',0.00336000000000000000
'jqnlf','PROMO BRUSHED STEEL','ztvxvwcp','PROMO BRUSHED STEEL',0.00370000000000000000
'a','PROMO PLATED NICKEL','o','PROMO PLATED NICKEL',0.00446500000000000000
'osamacne','ECONOMY BURNISHED COPPER','vasecmfizy','ECONOMY BURNISHED COPPER',0.00196500000000000000
'aeccokbkjl','PROMO PLATED BRASS','uyln','PROMO PLATED BRASS',0.00646000000000000000
'jhcrgccsy','STANDARD BURNISHED TIN','ukrl','STANDARD BURNISHED TIN',0.00358500000000000000
'gvnysrlbz','PROMO BRUSHED COPPER','qbdoqfndc','PROMO BRUSHED COPPER',0.00239000000000000000
'hzkydytchc','LARGE BRUSHED NICKEL','zbdw','LARGE BRUSHED NICKEL',0.00396500000000000000
'bvqbtowomb','SMALL POLISHED TIN','jkqwmnprhy','SMALL POLISHED TIN',0.00189000000000000000
'bmbfdba','PROMO BURNISHED NICKEL','tg','PROMO BURNISHED NICKEL',0.00545500000000000000
'hvvqkid','STANDARD BURNISHED NICKEL','ve','STANDARD BURNISHED NICKEL',0.00375000000000000000
'aj','MEDIUM ANODIZED STEEL','npxk','MEDIUM ANODIZED STEEL',0.00408500000000000000
'du','MEDIUM BRUSHED COPPER','xaotcazwk','MEDIUM BRUSHED COPPER',0.00470000000000000000
'mezfjqzk','LARGE BRUSHED COPPER','vk','LARGE BRUSHED COPPER',0.00259000000000000000
'kyogz','STANDARD POLISHED BRASS','o','STANDARD POLISHED BRASS',0.00107000000000000000
'fn','SMALL POLISHED TIN','td','SMALL POLISHED TIN',0.00414500000000000000
'blkji','ECONOMY BRUSHED NICKEL','rpxj','ECONOMY BRUSHED NICKEL',0.00439000000000000000
'ivu','SMALL BURNISHED STEEL','okdzcpiuck','SMALL BURNISHED STEEL',0.00131500000000000000
'gy','MEDIUM ANODIZED TIN','wqchx','MEDIUM ANODIZED TIN',0.00424500000000000000
'fjsli','STANDARD BURNISHED COPPER','tivabyu','STANDARD BURNISHED COPPER',0.00420000000000000000
'bqcmzth','SMALL ANODIZED STEEL','nr','SMALL ANODIZED STEEL',0.00339000000000000000
'a','PROMO BURNISHED STEEL','jjabec','PROMO BURNISHED STEEL',0.00283000000000000000
'cnzyqgyuu','STANDARD PLATED STEEL','pcr','STANDARD PLATED STEEL',0.00317000000000000000
'nnimrwtr','MEDIUM POLISHED TIN','tgurm','MEDIUM POLISHED TIN',0.00200500000000000000
'a','LARGE POLISHED STEEL','qccfyekoz','LARGE POLISHED STEEL',0.00466000000000000000
'jpqypbmnk','MEDIUM ANODIZED TIN','q','MEDIUM ANODIZED TIN',0.00227000000000000000
'fyi','MEDIUM BRUSHED NICKEL','ymiza','MEDIUM BRUSHED NICKEL',0.00430000000000000000
'i','MEDIUM POLISHED NICKEL','reb','MEDIUM POLISHED NICKEL',0.00247000000000000000
'afuxvlb','LARGE ANODIZED NICKEL','scnwof','LARGE ANODIZED NICKEL',0.00546000000000000000
'efg','LARGE BRUSHED STEEL','tzxx','LARGE BRUSHED STEEL',0.00432000000000000000
'khzbbnm','PROMO POLISHED COPPER','qkvcsrs','PROMO POLISHED COPPER',0.00214000000000000000
'qmnetn','SMALL BURNISHED TIN','vjuog','SMALL BURNISHED TIN',0.00148500000000000000
'gvdsud','PROMO ANODIZED COPPER','rwa','PROMO ANODIZED COPPER',0.00289000000000000000
'h','LARGE PLATED TIN','sdmjt','LARGE PLATED TIN',0.00280500000000000000
'ajhqusv','MEDIUM ANODIZED BRASS','izqtgfwezr','MEDIUM ANODIZED BRASS',0.00278500000000000000
'bq','STANDARD PLATED BRASS','lgwzbau','STANDARD PLATED BRASS',0.00243500000000000000
